"관리번호","자치구","와이파이명","도로명주소","상세주소","설치위치(층)","설치유형","설치기관","서비스구분","망종류","설치년도","실내외구분","wifi접속환경","X좌표","Y좌표","작업일자"
"WF205114","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205115","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205116","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205117","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205118","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205119","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205120","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205121","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205122","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205123","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205124","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205125","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205126","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205127","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205128","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205129","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205130","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205131","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205132","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205133","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205134","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205135","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF205136","중구","서울시청 본관","중구 세종대로 110 서울시청","","","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.97843","37.566704","2021-09-06 10:57:49.0"
"WF210002","관악구","선우체육관","관악구 문성로16다길 133-70","AD026 앞 한전주","","3. 공원(하천)","서울시(AP)","공공WiFi","자가망U무선망","2021","실외","","126.91326","37.46757","2021-09-06 10:57:49.0"
"WF210003","중구","서울시청","세종대로 110","녹지시설과","B4","7-1. 커뮤니티 - 행정","서울시(AP)","공공WiFi","자가망U무선망","2021","실내","","126.978355","37.56689","2021-09-06 10:57:49.0"
"WF210036","양천구","양천공원내숲속도서관","목동로 111","1층 사서데스크앞","","4. 문화관광체육시설","서울시(AP)","공공WiFi","자가망U무선망","2020","실내","","126.86808","37.51826","2021-09-06 10:57:49.0"
"WF210801","도봉구","도봉여성센터","방학로12길 28","키즈여성공간(계단앞) 1층","","6-5. 복지 - 여성다문화","서울시(AP)","공공WiFi","임대망","2021","실내","","127.030334","37.663216","2021-09-06 10:57:49.0"
"WF210802","도봉구","도봉여성센터","방학로12길 28","새일센터(사무실) 1층","","6-5. 복지 - 여성다문화","서울시(AP)","공공WiFi","임대망","2021","실내","","127.030334","37.663216","2021-09-06 10:57:49.0"
"WF210803","도봉구","도봉여성센터","방학로12길 28","수강생 휴게공간 2층","","6-5. 복지 - 여성다문화","서울시(AP)","공공WiFi","임대망","2021","실내","","127.030334","37.663216","2021-09-06 10:57:49.0"
"WF210804","도봉구","도봉여성센터","방학로12길 28","강의실1 2층","","6-5. 복지 - 여성다문화","서울시(AP)","공공WiFi","임대망","2021","실내","","127.030334","37.663216","2021-09-06 10:57:49.0"
"WF210805","도봉구","도봉여성센터","방학로12길 28","창업보육실 3층","","6-5. 복지 - 여성다문화","서울시(AP)","공공WiFi","임대망","2021","실내","","127.030334","37.663216","2021-09-06 10:57:49.0"
"WF210806","도봉구","도봉여성센터","방학로12길 28","강의실6 3층","","6-5. 복지 - 여성다문화","서울시(AP)","공공WiFi","임대망","2021","실내","","127.030334","37.663216","2021-09-06 10:57:49.0"
"WF210807","도봉구","도봉여성센터","방학로12길 28","사무실 4층","","6-5. 복지 - 여성다문화","서울시(AP)","공공WiFi","임대망","2021","실내","","127.030334","37.663216","2021-09-06 10:57:49.0"
"WF210808","도봉구","도봉여성센터","방학로12길 28","영유아놀이실 4층","","6-5. 복지 - 여성다문화","서울시(AP)","공공WiFi","임대망","2021","실내","","127.030334","37.663216","2021-09-06 10:57:49.0"
"WF210809","도봉구","도봉여성센터","방학로12길 28","도서관 4층","","6-5. 복지 - 여성다문화","서울시(AP)","공공WiFi","임대망","2021","실내","","127.030334","37.663216","2021-09-06 10:57:49.0"
"WN000630","도봉구","도봉구청","도봉구 마들로 656 도봉구청","지하1층작은도서관","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000632","도봉구","도봉구청","도봉구 마들로 656 도봉구청","1층부동산정보과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000634","도봉구","도봉구청","도봉구 마들로 656 도봉구청","8층소통협력실","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000635","도봉구","도봉구청","도봉구 마들로 656 도봉구청","4층노인장애인과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000636","도봉구","도봉구청","도봉구 마들로 656 도봉구청","M4층공원녹지과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000637","도봉구","도봉구청","도봉구 마들로 656 도봉구청","7층행정관리국장실","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000638","도봉구","도봉구청","도봉구 마들로 656 도봉구청","8층부구청장비서실","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000640","도봉구","도봉구청","도봉구 마들로 656 도봉구청","9층씨알홀","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000641","도봉구","도봉구청","도봉구 마들로 656 도봉구청","14층여자화장실","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000642","도봉구","도봉구청","도봉구 마들로 656 도봉구청","14층홍보전산과1","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000644","도봉구","도봉구청","도봉구 마들로 656 도봉구청","구의회2층의장실앞","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000646","도봉구","도봉구청","도봉구 마들로 656 도봉구청","8층행정지원과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000647","도봉구","도봉구청","도봉구 마들로 656 도봉구청","지하1층구민전산교육장","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2017","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000648","도봉구","도봉구청","도봉구 마들로 656 도봉구청","10층간송홀","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000649","도봉구","도봉구청","도봉구 마들로 656 도봉구청","구의회1층의회사무국","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000651","도봉구","도봉구청","도봉구 마들로 656 도봉구청","6층일자리경제과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2019","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000652","도봉구","도봉구청","도봉구 마들로 656 도봉구청","15층물관리과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000653","도봉구","도봉구청","도봉구 마들로 656 도봉구청","15층도로과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000654","도봉구","도봉구청","도봉구 마들로 656 도봉구청","15층가로관리과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000655","도봉구","도봉구청","도봉구 마들로 656 도봉구청","14층홍보전산과2","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000656","도봉구","도봉구청","도봉구 마들로 656 도봉구청","13층교통지도과1","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000657","도봉구","도봉구청","도봉구 마들로 656 도봉구청","13층교통지도과2","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000658","도봉구","도봉구청","도봉구 마들로 656 도봉구청","13층교통지도과3","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000659","도봉구","도봉구청","도봉구 마들로 656 도봉구청","13층교통지도과4","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000660","도봉구","도봉구청","도봉구 마들로 656 도봉구청","12층주택과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000661","도봉구","도봉구청","도봉구 마들로 656 도봉구청","12층지속가능발전추진담당관1","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2018","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000662","도봉구","도봉구청","도봉구 마들로 656 도봉구청","12층지속가능발전추진담당관2","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000663","도봉구","도봉구청","도봉구 마들로 656 도봉구청","11층국장비서실1","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000664","도봉구","도봉구청","도봉구 마들로 656 도봉구청","11층재무과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000665","도봉구","도봉구청","도봉구 마들로 656 도봉구청","11층구정연구단","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000666","도봉구","도봉구청","도봉구 마들로 656 도봉구청","11층국장비서실2","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000667","도봉구","도봉구청","도봉구 마들로 656 도봉구청","10층감사장","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2017","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000668","도봉구","도봉구청","도봉구 마들로 656 도봉구청","7층자치마을과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000669","도봉구","도봉구청","도봉구 마들로 656 도봉구청","6층정책특보실","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000670","도봉구","도봉구청","도봉구 마들로 656 도봉구청","7층문화체육과1","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000671","도봉구","도봉구청","도봉구 마들로 656 도봉구청","7층문화체육과2","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000672","도봉구","도봉구청","도봉구 마들로 656 도봉구청","6층교육지원과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000673","도봉구","도봉구청","도봉구 마들로 656 도봉구청","5층신경제사업과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000674","도봉구","도봉구청","도봉구 마들로 656 도봉구청","4층노조사무실","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000675","도봉구","도봉구청","도봉구 마들로 656 도봉구청","5층도시계획과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000676","도봉구","도봉구청","도봉구 마들로 656 도봉구청","5층도시재생과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000677","도봉구","도봉구청","도봉구 마들로 656 도봉구청","3층생활보장과2","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000678","도봉구","도봉구청","도봉구 마들로 656 도봉구청","3층생활보장과1","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000679","도봉구","도봉구청","도봉구 마들로 656 도봉구청","2층선인봉홀2","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000680","도봉구","도봉구청","도봉구 마들로 656 도봉구청","3층복지정책과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000681","도봉구","도봉구청","도봉구 마들로 656 도봉구청","3층생활보장과3","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000682","도봉구","도봉구청","도봉구 마들로 656 도봉구청","2층징수과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000683","도봉구","도봉구청","도봉구 마들로 656 도봉구청","3층여성가족과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000684","도봉구","도봉구청","도봉구 마들로 656 도봉구청","1층북문입구","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000685","도봉구","도봉구청","도봉구 마들로 656 도봉구청","1층우리은행앞","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.04713","37.66876","2021-09-06 10:57:49.0"
"WN000686","도봉구","도봉구청","도봉구 마들로 656 도봉구청","2층건축과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.04718","37.668774","2021-09-06 10:57:49.0"
"WN000687","도봉구","도봉구청","도봉구 마들로 656 도봉구청","2층부과과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000688","도봉구","도봉구청","도봉구 마들로 656 도봉구청","2층선인봉홀1","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.04714","37.668724","2021-09-06 10:57:49.0"
"WN000689","도봉구","도봉구청","도봉구 마들로 656 도봉구청","2층교통행정과1","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000690","도봉구","도봉구청","도봉구 마들로 656 도봉구청","2층교통행정과2","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000691","도봉구","도봉구청","도봉구 마들로 656 도봉구청","구의회2층로비","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.04746","37.668686","2021-09-06 10:57:49.0"
"WN000692","도봉구","도봉구청","도봉구 마들로 656 도봉구청","구의회2층의원실앞","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.04675","37.66896","2021-09-06 10:57:49.0"
"WN000693","도봉구","도봉구청","도봉구 마들로 656 도봉구청","16층자운봉홀","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.046745","37.669","2021-09-06 10:57:49.0"
"WN000694","도봉구","도봉구청","도봉구 마들로 656 도봉구청","1층민원여권과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.046745","37.669","2021-09-06 10:57:49.0"
"WN000695","도봉구","도봉구청","도봉구 마들로 656 도봉구청","구의회1층국장비서실","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.04673","37.66897","2021-09-06 10:57:49.0"
"WN000696","도봉구","도봉구청","도봉구 마들로 656 도봉구청","구의회1층외부","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000697","도봉구","도봉구청","도봉구 마들로 656 도봉구청","지하1층심폐소생술교육장","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000698","도봉구","도봉구청","도봉구 마들로 656 도봉구청","구의회3층제2위원회실","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2017","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000699","도봉구","도봉구청","도봉구 마들로 656 도봉구청","구청2층아뜨리움외부","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2017","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000700","도봉구","도봉구청","도봉구 마들로 656 도봉구청","구의회1층외부(버스정류장)","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2017","실내","","127.04655","37.668877","2021-09-06 10:57:49.0"
"WN000701","도봉구","도봉구청","도봉구 마들로 656 도봉구청","구의회1층외부","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2017","실내","","127.046715","37.668976","2021-09-06 10:57:49.0"
"WN000702","도봉구","도봉구청","도봉구 마들로 656 도봉구청","구민청3층","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2017","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000704","도봉구","도봉구청","도봉구 마들로 656 도봉구청","지하1층직원전산교육장","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2017","실내","","127.046715","37.668983","2021-09-06 10:57:49.0"
"WN000705","도봉구","도봉구청","도봉구 마들로 656 도봉구청","구의회3층본회의장","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2017","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000706","도봉구","도봉구청","도봉구 마들로 656 도봉구청","구의회3층제1위원회실","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2017","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000707","도봉구","도봉구청","도봉구 마들로 656 도봉구청","M4층위당홀","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2019","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000708","도봉구","도봉구청","도봉구 마들로 656 도봉구청","구민청2층","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2019","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000709","도봉구","도봉구청","도봉구 마들로 656 도봉구청","3층청소행정과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2018","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000710","도봉구","도봉구청","도봉구 마들로 656 도봉구청","9층재난안전과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2018","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000711","도봉구","도봉구청","도봉구 마들로 656 도봉구청","3층환경정책과","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2018","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000712","도봉구","도봉구청","도봉구 마들로 656 도봉구청","지하1층체력단련실","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2018","실내","","127.047066","37.66916","2021-09-06 10:57:49.0"
"WN000726","도봉구","도봉구평생학습관","도봉구 시루봉로 128 평생학습관","평생학습관2층강의실","","7-3. 커뮤니티 - 지역","자치구","공공WiFi","자치구자체인터넷망","2019","실내","","127.02785","37.662193","2021-09-06 10:57:49.0"
"WN000729","도봉구","창1동주민센터","도봉구 창동 661-38 창1동 주민센터","창1동주민센터임시청사(민원)","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2019","실내","","127.035706","37.649776","2021-09-06 10:57:49.0"
"WN000730","도봉구","창1동주민센터","도봉구 창동 651-36 창1동 주민센터","창1동주민센터임시청사(행정)","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2019","실내","","127.03716","37.646633","2021-09-06 10:57:49.0"
"WN000731","도봉구","김수영문학관내작은도서관","도봉구 방학3동 498-31 김수영문학관","구청2층아뜨리움외부","","4. 문화관광체육시설","자치구","공공WiFi","자치구자체인터넷망","2016","실내","","127.023796","37.660103","2021-09-06 10:57:49.0"
"WN003794","성동구","성동구의회","서울특별시 성동구 고산자로 266","성동구 구의회4층 의원사무실 복도 2","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.03686","37.562862","2021-09-06 10:57:49.0"
"WN003795","성동구","성동구의회","서울특별시 성동구 고산자로 266","성동구 구의회4층 의원사무실 복도 1","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.03686","37.562862","2021-09-06 10:57:49.0"
"WN003796","성동구","성동구의회","서울특별시 성동구 고산자로 266","성동구 구의회3층 전문위원실","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.03686","37.562862","2021-09-06 10:57:49.0"
"WN003797","성동구","성동구의회","서울특별시 성동구 고산자로 266","성동구 구의회2층 의장실","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.03686","37.562862","2021-09-06 10:57:49.0"
"WN003798","성동구","성동구의회","서울특별시 성동구 고산자로 266","성동구 구의회2층 제2회의실","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.03686","37.562862","2021-09-06 10:57:49.0"
"WN003799","성동구","성동구의회","서울특별시 성동구 고산자로 266","성동구 구의회1층 제1회의실","","7-1. 커뮤니티 - 행정","자치구","공공WiFi","자치구자체인터넷망","2015","실내","","127.03686","37.562862","2021-09-06 10:57:49.0"
